condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
clean,output,0.1,0.6,101,1,2.347106973648071,11.6,2.6743199462890623,13.3,0.8394794762134552,0.0344825591892004,0.03345242701470852,0.0,18.672566674649715
clean,output,0.1,0.6,101,2,2.3454865131378173,12.65,2.2326514892578126,16.9,0.7467700988054276,0.04243023972958326,0.03860193490982056,0.0,0.08849557489156723
clean,output,0.1,0.6,101,3,2.1751303215026856,19.3,2.056445068359375,22.7,0.7487454861402512,0.03990704193711281,0.03636204358190298,0.0,0.0
clean,output,0.1,0.6,101,4,2.0665406131744386,22.5,1.9965414428710937,25.4,0.771869346499443,0.030760839115828276,0.030492158140987158,0.0,0.0
clean,output,0.1,0.6,101,5,2.0200055198669435,24.65,1.9634873657226561,27.4,0.7900681644678116,0.027173571288585663,0.026346550323069096,0.0,0.0
clean,output,0.1,0.6,101,6,1.9828416614532471,26.9,1.94557177734375,27.5,0.7812841832637787,0.03155736532062292,0.028888536617159843,0.0,0.0
noise20,output,0.1,0.05,101,1,2.3141198177337645,12.5,2.2157847900390624,20.1,0.8649867326021194,0.029970321571454406,0.028942442149855196,0.0,31.725663878023624
noise20,output,0.1,0.05,101,2,2.218634424209595,17.9,2.09415087890625,22.7,0.7921088933944702,0.03095034509897232,0.029579636175185442,0.0,0.08849557489156723
noise20,output,0.1,0.05,101,3,2.1530857849121094,20.85,2.019484191894531,26.5,0.7859482765197754,0.026386822573840618,0.024900090415030718,0.0,0.0
noise20,output,0.1,0.05,101,4,2.1070892868041993,23.35,1.950061767578125,32.0,0.7896780967712402,0.026808289345353842,0.023760627023875713,0.0,0.0
noise20,output,0.1,0.05,101,5,2.076866933822632,25.55,1.9311983032226563,32.6,0.7892514616250992,0.026425219606608152,0.02495105331763625,0.0,0.0
noise20,output,0.1,0.05,101,6,2.056423128128052,26.55,1.91906201171875,32.4,0.7828940600156784,0.027475665789097548,0.026452697347849607,0.0,0.0
noise20,tensor,0.1,0.05,101,1,2.314264242172241,12.5,2.2130592041015626,19.8,0.8655327558517456,0.017173823347548023,0.0,0.0,25.0
noise20,tensor,0.1,0.05,101,2,2.217169666290283,18.35,2.097413330078125,21.7,0.7996247112751007,0.013071263674646616,0.0,0.0,0.0
noise20,tensor,0.1,0.05,101,3,2.1539957618713377,20.45,2.020328857421875,26.5,0.7978646606206894,0.011242713313549757,0.0,0.0,0.0
noise20,tensor,0.1,0.05,101,4,2.1065903091430664,23.0,1.9484398803710938,32.8,0.8071823269128799,0.011545398971065879,0.0,0.0,0.0
noise20,tensor,0.1,0.05,101,5,2.076158447265625,26.15,1.9273165283203124,32.6,0.8037936091423035,0.01094458601437509,0.0,0.0,0.0
noise20,tensor,0.1,0.05,101,6,2.054650993347168,26.45,1.9144691162109375,32.7,0.7971762120723724,0.013596386648714542,0.0,0.0,0.0
noise20,tensor,0.1,0.2,101,1,2.318560119628906,11.05,2.33903076171875,10.0,0.8532901108264923,0.015459797345101833,0.0,0.0,1.8292682245373726
noise20,tensor,0.1,0.2,101,2,2.3031814613342285,13.3,2.1685372314453124,22.4,0.7841252684593201,0.02726567629724741,0.0,0.0,0.0
noise20,tensor,0.1,0.2,101,3,2.215371162414551,16.5,2.081464599609375,22.2,0.7826142758131027,0.019162778742611408,0.0,0.0,0.0
noise20,tensor,0.1,0.2,101,4,2.1540710964202883,19.6,2.017204833984375,26.1,0.7874791473150253,0.013122285017743707,0.0,0.0,0.0
noise20,tensor,0.1,0.2,101,5,2.1235274124145507,21.9,1.98982080078125,30.5,0.8014362305402756,0.013157278299331665,0.0,0.0,0.0
noise20,tensor,0.1,0.2,101,6,2.1063512649536134,24.6,1.9740709228515625,28.0,0.8086099773645401,0.01828825823031366,0.0,0.0,0.0
noise20,output,0.1,0.2,101,1,2.3196418857574463,11.05,2.34459619140625,10.0,0.853747233748436,0.031057178042829037,0.028972352389246225,0.0,16.194690018892288
noise20,output,0.1,0.2,101,2,2.3071849384307863,13.15,2.1804073486328126,19.8,0.7722361385822296,0.04092300217598677,0.036589641124010086,0.0,0.2654867246747017
noise20,output,0.1,0.2,101,3,2.215909122467041,16.0,2.0830208740234375,21.6,0.766092911362648,0.03149823471903801,0.028887422755360603,0.0,0.0
noise20,output,0.1,0.2,101,4,2.1572677116394043,19.45,2.0180437622070313,29.7,0.7687031775712967,0.02994991699233651,0.02831100346520543,0.0,0.0
noise20,output,0.1,0.2,101,5,2.128622501373291,22.5,1.9974299926757813,29.7,0.7833086848258972,0.028008378110826015,0.027003722731024027,0.0,0.0
noise20,output,0.1,0.2,101,6,2.109271266937256,24.6,1.9830732421875,27.8,0.7848881185054779,0.030080552212893963,0.029559568036347628,0.0,0.0
noise20,output,0.1,0.6,101,1,2.39128582572937,10.9,2.4758436279296876,10.0,0.8446816205978394,0.03409011568874121,0.03113758284598589,0.0,15.486725699156523
noise20,output,0.1,0.6,101,2,2.3449971961975096,9.8,2.253725341796875,12.6,0.7400671243667603,0.052580686286091805,0.04781102295964956,0.0,0.13274336233735085
noise20,output,0.1,0.6,101,3,2.241493658065796,15.35,2.116728759765625,18.2,0.7445218861103058,0.04094758350402117,0.0387265607714653,0.0,0.0
noise20,output,0.1,0.6,101,4,2.1914145584106444,18.35,2.0637584228515626,24.3,0.7736116349697113,0.03494527842849493,0.03334697289392352,0.0,0.0
noise20,output,0.1,0.6,101,5,2.1622223682403563,19.95,2.0340223388671874,26.6,0.7855044305324554,0.030897619668394327,0.02876997645944357,0.0,0.0
noise20,output,0.1,0.6,101,6,2.1392853317260743,23.15,2.0174265747070312,26.9,0.7893514484167099,0.028995609376579523,0.02695916360244155,0.0,0.044247787445783615
noise20,tensor,0.1,0.6,101,1,2.3854574527740477,11.05,2.4633466796875,10.0,0.851091593503952,0.01932703796774149,0.0,0.0,3.658536449074745
noise20,tensor,0.1,0.6,101,2,2.3347284355163573,10.85,2.215326416015625,17.2,0.7596912235021591,0.03293979587033391,0.0,0.0,0.0
noise20,tensor,0.1,0.6,101,3,2.2454951667785643,14.5,2.150758056640625,18.1,0.7680118083953857,0.017979803029447794,0.0,0.0,0.0
